date,timestamp,country,country_code,search_term,interest
"Jul 24 – 30, 2022",1658620800,Australia,AU,Netflix,76
"Jul 31 – Aug 6, 2022",1659225600,Australia,AU,Netflix,71
"Aug 7 – 13, 2022",1659830400,Australia,AU,Netflix,72
"Aug 14 – 20, 2022",1660435200,Australia,AU,Netflix,68
"Aug 21 – 27, 2022",1661040000,Australia,AU,Netflix,70
"Aug 28 – Sep 3, 2022",1661644800,Australia,AU,Netflix,68
"Sep 4 – 10, 2022",1662249600,Australia,AU,Netflix,65
"Sep 11 – 17, 2022",1662854400,Australia,AU,Netflix,67
"Sep 18 – 24, 2022",1663459200,Australia,AU,Netflix,85
"Sep 25 – Oct 1, 2022",1664064000,Australia,AU,Netflix,91
"Oct 2 – 8, 2022",1664668800,Australia,AU,Netflix,84
"Oct 9 – 15, 2022",1665273600,Australia,AU,Netflix,74
"Oct 16 – 22, 2022",1665878400,Australia,AU,Netflix,75
"Oct 23 – 29, 2022",1666483200,Australia,AU,Netflix,71
"Oct 30 – Nov 5, 2022",1667088000,Australia,AU,Netflix,75
"Nov 6 – 12, 2022",1667692800,Australia,AU,Netflix,69
"Nov 13 – 19, 2022",1668297600,Australia,AU,Netflix,65
"Nov 20 – 26, 2022",1668902400,Australia,AU,Netflix,71
"Nov 27 – Dec 3, 2022",1669507200,Australia,AU,Netflix,80
"Dec 4 – 10, 2022",1670112000,Australia,AU,Netflix,89
"Dec 11 – 17, 2022",1670716800,Australia,AU,Netflix,83
"Dec 18 – 24, 2022",1671321600,Australia,AU,Netflix,86
"Dec 25 – 31, 2022",1671926400,Australia,AU,Netflix,94
"Jan 1 – 7, 2023",1672531200,Australia,AU,Netflix,91
"Jan 8 – 14, 2023",1673136000,Australia,AU,Netflix,80
"Jan 15 – 21, 2023",1673740800,Australia,AU,Netflix,73
"Jan 22 – 28, 2023",1674345600,Australia,AU,Netflix,74
"Jan 29 – Feb 4, 2023",1674950400,Australia,AU,Netflix,72
"Feb 5 – 11, 2023",1675555200,Australia,AU,Netflix,72
"Feb 12 – 18, 2023",1676160000,Australia,AU,Netflix,68
"Feb 19 – 25, 2023",1676764800,Australia,AU,Netflix,69
"Feb 26 – Mar 4, 2023",1677369600,Australia,AU,Netflix,66
"Mar 5 – 11, 2023",1677974400,Australia,AU,Netflix,67
"Mar 12 – 18, 2023",1678579200,Australia,AU,Netflix,63
"Mar 19 – 25, 2023",1679184000,Australia,AU,Netflix,63
"Mar 26 – Apr 1, 2023",1679788800,Australia,AU,Netflix,67
"Apr 2 – 8, 2023",1680393600,Australia,AU,Netflix,71
"Apr 9 – 15, 2023",1680998400,Australia,AU,Netflix,84
"Apr 16 – 22, 2023",1681603200,Australia,AU,Netflix,82
"Apr 23 – 29, 2023",1682208000,Australia,AU,Netflix,81
"Apr 30 – May 6, 2023",1682812800,Australia,AU,Netflix,64
"May 7 – 13, 2023",1683417600,Australia,AU,Netflix,63
"May 14 – 20, 2023",1684022400,Australia,AU,Netflix,68
"May 21 – 27, 2023",1684627200,Australia,AU,Netflix,85
"May 28 – Jun 3, 2023",1685232000,Australia,AU,Netflix,74
"Jun 4 – 10, 2023",1685836800,Australia,AU,Netflix,78
"Jun 11 – 17, 2023",1686441600,Australia,AU,Netflix,72
"Jun 18 – 24, 2023",1687046400,Australia,AU,Netflix,72
"Jun 25 – Jul 1, 2023",1687651200,Australia,AU,Netflix,74
"Jul 2 – 8, 2023",1688256000,Australia,AU,Netflix,74
"Jul 9 – 15, 2023",1688860800,Australia,AU,Netflix,69
"Jul 16 – 22, 2023",1689465600,Australia,AU,Netflix,62
"Jul 23 – 29, 2023",1690070400,Australia,AU,Netflix,65
"Jul 30 – Aug 5, 2023",1690675200,Australia,AU,Netflix,59
"Aug 6 – 12, 2023",1691280000,Australia,AU,Netflix,59
"Aug 13 – 19, 2023",1691884800,Australia,AU,Netflix,60
"Aug 20 – 26, 2023",1692489600,Australia,AU,Netflix,62
"Aug 27 – Sep 2, 2023",1693094400,Australia,AU,Netflix,68
"Sep 3 – 9, 2023",1693699200,Australia,AU,Netflix,69
"Sep 10 – 16, 2023",1694304000,Australia,AU,Netflix,65
"Sep 17 – 23, 2023",1694908800,Australia,AU,Netflix,65
"Sep 24 – 30, 2023",1695513600,Australia,AU,Netflix,64
"Oct 1 – 7, 2023",1696118400,Australia,AU,Netflix,70
"Oct 8 – 14, 2023",1696723200,Australia,AU,Netflix,64
"Oct 15 – 21, 2023",1697328000,Australia,AU,Netflix,64
"Oct 22 – 28, 2023",1697932800,Australia,AU,Netflix,66
"Oct 29 – Nov 4, 2023",1698537600,Australia,AU,Netflix,67
"Nov 5 – 11, 2023",1699142400,Australia,AU,Netflix,65
"Nov 12 – 18, 2023",1699747200,Australia,AU,Netflix,66
"Nov 19 – 25, 2023",1700352000,Australia,AU,Netflix,66
"Nov 26 – Dec 2, 2023",1700956800,Australia,AU,Netflix,66
"Dec 3 – 9, 2023",1701561600,Australia,AU,Netflix,69
"Dec 10 – 16, 2023",1702166400,Australia,AU,Netflix,77
"Dec 17 – 23, 2023",1702771200,Australia,AU,Netflix,72
"Dec 24 – 30, 2023",1703376000,Australia,AU,Netflix,88
"Dec 31, 2023 – Jan 6, 2024",1703980800,Australia,AU,Netflix,88
"Aug 29 – Sep 4, 2021",1630195200,Australia,AU,cancel Netflix,36
"Sep 5 – 11, 2021",1630800000,Australia,AU,cancel Netflix,56
"Sep 12 – 18, 2021",1631404800,Australia,AU,cancel Netflix,52
"Sep 19 – 25, 2021",1632009600,Australia,AU,cancel Netflix,41
"Sep 26 – Oct 2, 2021",1632614400,Australia,AU,cancel Netflix,60
"Oct 3 – 9, 2021",1633219200,Australia,AU,cancel Netflix,41
"Oct 10 – 16, 2021",1633824000,Australia,AU,cancel Netflix,41
"Oct 17 – 23, 2021",1634428800,Australia,AU,cancel Netflix,63
"Oct 24 – 30, 2021",1635033600,Australia,AU,cancel Netflix,0
"Oct 31 – Nov 6, 2021",1635638400,Australia,AU,cancel Netflix,32
"Nov 7 – 13, 2021",1636243200,Australia,AU,cancel Netflix,41
"Nov 14 – 20, 2021",1636848000,Australia,AU,cancel Netflix,57
"Nov 21 – 27, 2021",1637452800,Australia,AU,cancel Netflix,58
"Nov 28 – Dec 4, 2021",1638057600,Australia,AU,cancel Netflix,52
"Dec 5 – 11, 2021",1638662400,Australia,AU,cancel Netflix,61
"Dec 12 – 18, 2021",1639267200,Australia,AU,cancel Netflix,66
"Dec 19 – 25, 2021",1639872000,Australia,AU,cancel Netflix,61
"Dec 26, 2021 – Jan 1, 2022",1640476800,Australia,AU,cancel Netflix,81
"Jan 2 – 8, 2022",1641081600,Australia,AU,cancel Netflix,53
"Jan 9 – 15, 2022",1641686400,Australia,AU,cancel Netflix,74
"Jan 16 – 22, 2022",1642291200,Australia,AU,cancel Netflix,100
"Jan 23 – 29, 2022",1642896000,Australia,AU,cancel Netflix,82
"Jan 30 – Feb 5, 2022",1643500800,Australia,AU,cancel Netflix,81
"Feb 6 – 12, 2022",1644105600,Australia,AU,cancel Netflix,63
"Feb 13 – 19, 2022",1644710400,Australia,AU,cancel Netflix,71
"Feb 20 – 26, 2022",1645315200,Australia,AU,cancel Netflix,74
"Feb 27 – Mar 5, 2022",1645920000,Australia,AU,cancel Netflix,78
"Mar 6 – 12, 2022",1646524800,Australia,AU,cancel Netflix,77
"Mar 13 – 19, 2022",1647129600,Australia,AU,cancel Netflix,63
"Mar 20 – 26, 2022",1647734400,Australia,AU,cancel Netflix,41
"Mar 27 – Apr 2, 2022",1648339200,Australia,AU,cancel Netflix,68
"Apr 3 – 9, 2022",1648944000,Australia,AU,cancel Netflix,65
"Apr 10 – 16, 2022",1649548800,Australia,AU,cancel Netflix,57
"Apr 17 – 23, 2022",1650153600,Australia,AU,cancel Netflix,93
"Apr 24 – 30, 2022",1650758400,Australia,AU,cancel Netflix,91
"May 1 – 7, 2022",1651363200,Australia,AU,cancel Netflix,72
"May 8 – 14, 2022",1651968000,Australia,AU,cancel Netflix,76
"May 15 – 21, 2022",1652572800,Australia,AU,cancel Netflix,56
"May 22 – 28, 2022",1653177600,Australia,AU,cancel Netflix,79
"May 29 – Jun 4, 2022",1653782400,Australia,AU,cancel Netflix,57
"Jun 5 – 11, 2022",1654387200,Australia,AU,cancel Netflix,60
"Jun 12 – 18, 2022",1654992000,Australia,AU,cancel Netflix,79
"Jun 19 – 25, 2022",1655596800,Australia,AU,cancel Netflix,61
"Jun 26 – Jul 2, 2022",1656201600,Australia,AU,cancel Netflix,68
"Jul 3 – 9, 2022",1656806400,Australia,AU,cancel Netflix,66
"Jul 10 – 16, 2022",1657411200,Australia,AU,cancel Netflix,84
"Jul 17 – 23, 2022",1658016000,Australia,AU,cancel Netflix,66
"Jul 24 – 30, 2022",1658620800,Australia,AU,cancel Netflix,57
"Jul 31 – Aug 6, 2022",1659225600,Australia,AU,cancel Netflix,54
"Aug 7 – 13, 2022",1659830400,Australia,AU,cancel Netflix,39
"Aug 14 – 20, 2022",1660435200,Australia,AU,cancel Netflix,31
"Aug 21 – 27, 2022",1661040000,Australia,AU,cancel Netflix,52
"Aug 28 – Sep 3, 2022",1661644800,Australia,AU,cancel Netflix,52
"Sep 4 – 10, 2022",1662249600,Australia,AU,cancel Netflix,65
"Sep 11 – 17, 2022",1662854400,Australia,AU,cancel Netflix,57
"Sep 18 – 24, 2022",1663459200,Australia,AU,cancel Netflix,61
"Sep 25 – Oct 1, 2022",1664064000,Australia,AU,cancel Netflix,51
"Oct 2 – 8, 2022",1664668800,Australia,AU,cancel Netflix,57
"Oct 9 – 15, 2022",1665273600,Australia,AU,cancel Netflix,55
"Oct 16 – 22, 2022",1665878400,Australia,AU,cancel Netflix,45
"Oct 23 – 29, 2022",1666483200,Australia,AU,cancel Netflix,64
"Oct 30 – Nov 5, 2022",1667088000,Australia,AU,cancel Netflix,44
"Nov 6 – 12, 2022",1667692800,Australia,AU,cancel Netflix,53
"Nov 13 – 19, 2022",1668297600,Australia,AU,cancel Netflix,44
"Nov 20 – 26, 2022",1668902400,Australia,AU,cancel Netflix,45
"Nov 27 – Dec 3, 2022",1669507200,Australia,AU,cancel Netflix,49
"Dec 4 – 10, 2022",1670112000,Australia,AU,cancel Netflix,72
"Dec 11 – 17, 2022",1670716800,Australia,AU,cancel Netflix,65
"Dec 18 – 24, 2022",1671321600,Australia,AU,cancel Netflix,61
"Dec 25 – 31, 2022",1671926400,Australia,AU,cancel Netflix,66
"Jan 1 – 7, 2023",1672531200,Australia,AU,cancel Netflix,74
"Jan 8 – 14, 2023",1673136000,Australia,AU,cancel Netflix,74
"Jan 15 – 21, 2023",1673740800,Australia,AU,cancel Netflix,71
"Jan 22 – 28, 2023",1674345600,Australia,AU,cancel Netflix,76
"Jan 29 – Feb 4, 2023",1674950400,Australia,AU,cancel Netflix,54
"Feb 5 – 11, 2023",1675555200,Australia,AU,cancel Netflix,78
"Feb 12 – 18, 2023",1676160000,Australia,AU,cancel Netflix,70
"Feb 19 – 25, 2023",1676764800,Australia,AU,cancel Netflix,41
"Feb 26 – Mar 4, 2023",1677369600,Australia,AU,cancel Netflix,67
"Mar 5 – 11, 2023",1677974400,Australia,AU,cancel Netflix,50
"Mar 12 – 18, 2023",1678579200,Australia,AU,cancel Netflix,66
"Mar 19 – 25, 2023",1679184000,Australia,AU,cancel Netflix,64
"Mar 26 – Apr 1, 2023",1679788800,Australia,AU,cancel Netflix,48
"Apr 2 – 8, 2023",1680393600,Australia,AU,cancel Netflix,40
"Apr 9 – 15, 2023",1680998400,Australia,AU,cancel Netflix,70
"Apr 16 – 22, 2023",1681603200,Australia,AU,cancel Netflix,54
"Apr 23 – 29, 2023",1682208000,Australia,AU,cancel Netflix,68
"Apr 30 – May 6, 2023",1682812800,Australia,AU,cancel Netflix,72
"May 7 – 13, 2023",1683417600,Australia,AU,cancel Netflix,51
"May 14 – 20, 2023",1684022400,Australia,AU,cancel Netflix,58
"May 21 – 27, 2023",1684627200,Australia,AU,cancel Netflix,95
"May 28 – Jun 3, 2023",1685232000,Australia,AU,cancel Netflix,76
"Jun 4 – 10, 2023",1685836800,Australia,AU,cancel Netflix,83
"Jun 11 – 17, 2023",1686441600,Australia,AU,cancel Netflix,84
"Jun 18 – 24, 2023",1687046400,Australia,AU,cancel Netflix,60
"Jun 25 – Jul 1, 2023",1687651200,Australia,AU,cancel Netflix,80
"Jul 2 – 8, 2023",1688256000,Australia,AU,cancel Netflix,44
"Jul 9 – 15, 2023",1688860800,Australia,AU,cancel Netflix,63
"Jul 16 – 22, 2023",1689465600,Australia,AU,cancel Netflix,43
"Jul 23 – 29, 2023",1690070400,Australia,AU,cancel Netflix,57
"Jul 30 – Aug 5, 2023",1690675200,Australia,AU,cancel Netflix,43
"Aug 6 – 12, 2023",1691280000,Australia,AU,cancel Netflix,29
"Aug 13 – 19, 2023",1691884800,Australia,AU,cancel Netflix,52
"Aug 20 – 26, 2023",1692489600,Australia,AU,cancel Netflix,62
"Aug 27 – Sep 2, 2023",1693094400,Australia,AU,cancel Netflix,40
"Sep 3 – 9, 2023",1693699200,Australia,AU,cancel Netflix,75
"Sep 10 – 16, 2023",1694304000,Australia,AU,cancel Netflix,40
"Sep 17 – 23, 2023",1694908800,Australia,AU,cancel Netflix,43
"Sep 24 – 30, 2023",1695513600,Australia,AU,cancel Netflix,61
"Oct 1 – 7, 2023",1696118400,Australia,AU,cancel Netflix,57
"Oct 8 – 14, 2023",1696723200,Australia,AU,cancel Netflix,45
"Oct 15 – 21, 2023",1697328000,Australia,AU,cancel Netflix,51
"Oct 22 – 28, 2023",1697932800,Australia,AU,cancel Netflix,53
"Oct 29 – Nov 4, 2023",1698537600,Australia,AU,cancel Netflix,45
"Nov 5 – 11, 2023",1699142400,Australia,AU,cancel Netflix,50
"Nov 12 – 18, 2023",1699747200,Australia,AU,cancel Netflix,68
"Nov 19 – 25, 2023",1700352000,Australia,AU,cancel Netflix,30
"Nov 26 – Dec 2, 2023",1700956800,Australia,AU,cancel Netflix,60
"Dec 3 – 9, 2023",1701561600,Australia,AU,cancel Netflix,47
"Dec 10 – 16, 2023",1702166400,Australia,AU,cancel Netflix,43
"Dec 17 – 23, 2023",1702771200,Australia,AU,cancel Netflix,50
"Dec 24 – 30, 2023",1703376000,Australia,AU,cancel Netflix,62
"Dec 31, 2023 – Jan 6, 2024",1703980800,Australia,AU,cancel Netflix,80
"Aug 29 – Sep 4, 2021",1630195200,India,IN,Netflix,56
"Sep 5 – 11, 2021",1630800000,India,IN,Netflix,48
"Sep 12 – 18, 2021",1631404800,India,IN,Netflix,43
"Sep 19 – 25, 2021",1632009600,India,IN,Netflix,40
"Sep 26 – Oct 2, 2021",1632614400,India,IN,Netflix,41
"Oct 3 – 9, 2021",1633219200,India,IN,Netflix,42
"Oct 10 – 16, 2021",1633824000,India,IN,Netflix,49
"Oct 17 – 23, 2021",1634428800,India,IN,Netflix,48
"Oct 24 – 30, 2021",1635033600,India,IN,Netflix,38
"Oct 31 – Nov 6, 2021",1635638400,India,IN,Netflix,44
"Nov 7 – 13, 2021",1636243200,India,IN,Netflix,45
"Nov 14 – 20, 2021",1636848000,India,IN,Netflix,44
"Nov 21 – 27, 2021",1637452800,India,IN,Netflix,43
"Nov 28 – Dec 4, 2021",1638057600,India,IN,Netflix,50
"Dec 5 – 11, 2021",1638662400,India,IN,Netflix,51
"Dec 12 – 18, 2021",1639267200,India,IN,Netflix,75
"Dec 19 – 25, 2021",1639872000,India,IN,Netflix,69
"Dec 26, 2021 – Jan 1, 2022",1640476800,India,IN,Netflix,66
"Jan 2 – 8, 2022",1641081600,India,IN,Netflix,76
"Jan 9 – 15, 2022",1641686400,India,IN,Netflix,79
"Jan 16 – 22, 2022",1642291200,India,IN,Netflix,74
"Jan 23 – 29, 2022",1642896000,India,IN,Netflix,79
"Jan 30 – Feb 5, 2022",1643500800,India,IN,Netflix,68
"Feb 6 – 12, 2022",1644105600,India,IN,Netflix,59
"Feb 13 – 19, 2022",1644710400,India,IN,Netflix,55
"Feb 20 – 26, 2022",1645315200,India,IN,Netflix,55
"Feb 27 – Mar 5, 2022",1645920000,India,IN,Netflix,55
"Mar 6 – 12, 2022",1646524800,India,IN,Netflix,49
"Mar 13 – 19, 2022",1647129600,India,IN,Netflix,57
"Mar 20 – 26, 2022",1647734400,India,IN,Netflix,52
"Mar 27 – Apr 2, 2022",1648339200,India,IN,Netflix,45
"Apr 3 – 9, 2022",1648944000,India,IN,Netflix,44
"Apr 10 – 16, 2022",1649548800,India,IN,Netflix,49
"Apr 17 – 23, 2022",1650153600,India,IN,Netflix,55
"Apr 24 – 30, 2022",1650758400,India,IN,Netflix,52
"May 1 – 7, 2022",1651363200,India,IN,Netflix,51
"May 8 – 14, 2022",1651968000,India,IN,Netflix,50
"May 15 – 21, 2022",1652572800,India,IN,Netflix,55
"May 22 – 28, 2022",1653177600,India,IN,Netflix,57
"May 29 – Jun 4, 2022",1653782400,India,IN,Netflix,61
"Jun 5 – 11, 2022",1654387200,India,IN,Netflix,58
"Jun 12 – 18, 2022",1654992000,India,IN,Netflix,60
"Jun 19 – 25, 2022",1655596800,India,IN,Netflix,67
"Jun 26 – Jul 2, 2022",1656201600,India,IN,Netflix,64
"Jul 3 – 9, 2022",1656806400,India,IN,Netflix,59
"Jul 10 – 16, 2022",1657411200,India,IN,Netflix,64
"Jul 17 – 23, 2022",1658016000,India,IN,Netflix,60
"Jul 24 – 30, 2022",1658620800,India,IN,Netflix,57
"Jul 31 – Aug 6, 2022",1659225600,India,IN,Netflix,57
"Aug 7 – 13, 2022",1659830400,India,IN,Netflix,65
"Aug 14 – 20, 2022",1660435200,India,IN,Netflix,66
"Aug 21 – 27, 2022",1661040000,India,IN,Netflix,58
"Aug 28 – Sep 3, 2022",1661644800,India,IN,Netflix,55
"Sep 4 – 10, 2022",1662249600,India,IN,Netflix,54
"Sep 11 – 17, 2022",1662854400,India,IN,Netflix,54
"Sep 18 – 24, 2022",1663459200,India,IN,Netflix,54
"Sep 25 – Oct 1, 2022",1664064000,India,IN,Netflix,54
"Oct 2 – 8, 2022",1664668800,India,IN,Netflix,61
"Oct 9 – 15, 2022",1665273600,India,IN,Netflix,53
"Oct 16 – 22, 2022",1665878400,India,IN,Netflix,55
"Oct 23 – 29, 2022",1666483200,India,IN,Netflix,61
"Oct 30 – Nov 5, 2022",1667088000,India,IN,Netflix,53
"Nov 6 – 12, 2022",1667692800,India,IN,Netflix,53
"Nov 13 – 19, 2022",1668297600,India,IN,Netflix,52
"Nov 20 – 26, 2022",1668902400,India,IN,Netflix,52
"Nov 27 – Dec 3, 2022",1669507200,India,IN,Netflix,54
"Dec 4 – 10, 2022",1670112000,India,IN,Netflix,59
"Dec 11 – 17, 2022",1670716800,India,IN,Netflix,62
"Dec 18 – 24, 2022",1671321600,India,IN,Netflix,66
"Dec 25 – 31, 2022",1671926400,India,IN,Netflix,74
"Jan 1 – 7, 2023",1672531200,India,IN,Netflix,68
"Jan 8 – 14, 2023",1673136000,India,IN,Netflix,63
"Jan 15 – 21, 2023",1673740800,India,IN,Netflix,64
"Jan 22 – 28, 2023",1674345600,India,IN,Netflix,67
"Jan 29 – Feb 4, 2023",1674950400,India,IN,Netflix,62
"Feb 5 – 11, 2023",1675555200,India,IN,Netflix,61
"Feb 12 – 18, 2023",1676160000,India,IN,Netflix,61
"Feb 19 – 25, 2023",1676764800,India,IN,Netflix,61
"Feb 26 – Mar 4, 2023",1677369600,India,IN,Netflix,61
"Mar 5 – 11, 2023",1677974400,India,IN,Netflix,65
"Mar 12 – 18, 2023",1678579200,India,IN,Netflix,62
"Mar 19 – 25, 2023",1679184000,India,IN,Netflix,62
"Mar 26 – Apr 1, 2023",1679788800,India,IN,Netflix,61
"Apr 2 – 8, 2023",1680393600,India,IN,Netflix,60
"Apr 9 – 15, 2023",1680998400,India,IN,Netflix,61
"Apr 16 – 22, 2023",1681603200,India,IN,Netflix,60
"Apr 23 – 29, 2023",1682208000,India,IN,Netflix,57
"Apr 30 – May 6, 2023",1682812800,India,IN,Netflix,59
"May 7 – 13, 2023",1683417600,India,IN,Netflix,58
"May 14 – 20, 2023",1684022400,India,IN,Netflix,62
"May 21 – 27, 2023",1684627200,India,IN,Netflix,63
"May 28 – Jun 3, 2023",1685232000,India,IN,Netflix,65
"Jun 4 – 10, 2023",1685836800,India,IN,Netflix,64
"Jun 11 – 17, 2023",1686441600,India,IN,Netflix,69
"Jun 18 – 24, 2023",1687046400,India,IN,Netflix,67
"Jun 25 – Jul 1, 2023",1687651200,India,IN,Netflix,68
"Jul 2 – 8, 2023",1688256000,India,IN,Netflix,62
"Jul 9 – 15, 2023",1688860800,India,IN,Netflix,58
"Jul 16 – 22, 2023",1689465600,India,IN,Netflix,66
"Jul 23 – 29, 2023",1690070400,India,IN,Netflix,70
"Jul 30 – Aug 5, 2023",1690675200,India,IN,Netflix,61
"Aug 6 – 12, 2023",1691280000,India,IN,Netflix,56
"Aug 13 – 19, 2023",1691884800,India,IN,Netflix,62
"Aug 20 – 26, 2023",1692489600,India,IN,Netflix,60
"Aug 27 – Sep 2, 2023",1693094400,India,IN,Netflix,67
"Sep 3 – 9, 2023",1693699200,India,IN,Netflix,66
"Sep 10 – 16, 2023",1694304000,India,IN,Netflix,57
"Sep 17 – 23, 2023",1694908800,India,IN,Netflix,100
"Sep 24 – 30, 2023",1695513600,India,IN,Netflix,75
"Oct 1 – 7, 2023",1696118400,India,IN,Netflix,66
"Oct 8 – 14, 2023",1696723200,India,IN,Netflix,56
"Oct 15 – 21, 2023",1697328000,India,IN,Netflix,58
"Oct 22 – 28, 2023",1697932800,India,IN,Netflix,64
"Oct 29 – Nov 4, 2023",1698537600,India,IN,Netflix,62
"Nov 5 – 11, 2023",1699142400,India,IN,Netflix,58
"Nov 12 – 18, 2023",1699747200,India,IN,Netflix,67
"Nov 19 – 25, 2023",1700352000,India,IN,Netflix,63
"Nov 26 – Dec 2, 2023",1700956800,India,IN,Netflix,67
"Dec 3 – 9, 2023",1701561600,India,IN,Netflix,67
"Dec 10 – 16, 2023",1702166400,India,IN,Netflix,66
"Dec 17 – 23, 2023",1702771200,India,IN,Netflix,62
"Dec 24 – 30, 2023",1703376000,India,IN,Netflix,79
"Dec 31, 2023 – Jan 6, 2024",1703980800,India,IN,Netflix,76
"Aug 29 – Sep 4, 2021",1630195200,India,IN,cancel Netflix,51
"Sep 5 – 11, 2021",1630800000,India,IN,cancel Netflix,35
"Sep 12 – 18, 2021",1631404800,India,IN,cancel Netflix,27
"Sep 19 – 25, 2021",1632009600,India,IN,cancel Netflix,21
"Sep 26 – Oct 2, 2021",1632614400,India,IN,cancel Netflix,41
"Oct 3 – 9, 2021",1633219200,India,IN,cancel Netflix,37
"Oct 10 – 16, 2021",1633824000,India,IN,cancel Netflix,37
"Oct 17 – 23, 2021",1634428800,India,IN,cancel Netflix,32
"Oct 24 – 30, 2021",1635033600,India,IN,cancel Netflix,33
"Oct 31 – Nov 6, 2021",1635638400,India,IN,cancel Netflix,36
"Nov 7 – 13, 2021",1636243200,India,IN,cancel Netflix,43
"Nov 14 – 20, 2021",1636848000,India,IN,cancel Netflix,47
"Nov 21 – 27, 2021",1637452800,India,IN,cancel Netflix,34
"Nov 28 – Dec 4, 2021",1638057600,India,IN,cancel Netflix,40
"Dec 5 – 11, 2021",1638662400,India,IN,cancel Netflix,38
"Dec 12 – 18, 2021",1639267200,India,IN,cancel Netflix,70
"Dec 19 – 25, 2021",1639872000,India,IN,cancel Netflix,67
"Dec 26, 2021 – Jan 1, 2022",1640476800,India,IN,cancel Netflix,63
"Jan 2 – 8, 2022",1641081600,India,IN,cancel Netflix,98
"Jan 9 – 15, 2022",1641686400,India,IN,cancel Netflix,96
"Jan 16 – 22, 2022",1642291200,India,IN,cancel Netflix,100
"Jan 23 – 29, 2022",1642896000,India,IN,cancel Netflix,85
"Jan 30 – Feb 5, 2022",1643500800,India,IN,cancel Netflix,91
"Feb 6 – 12, 2022",1644105600,India,IN,cancel Netflix,68
"Feb 13 – 19, 2022",1644710400,India,IN,cancel Netflix,70
"Feb 20 – 26, 2022",1645315200,India,IN,cancel Netflix,74
"Feb 27 – Mar 5, 2022",1645920000,India,IN,cancel Netflix,64
"Mar 6 – 12, 2022",1646524800,India,IN,cancel Netflix,68
"Mar 13 – 19, 2022",1647129600,India,IN,cancel Netflix,63
"Mar 20 – 26, 2022",1647734400,India,IN,cancel Netflix,55
"Mar 27 – Apr 2, 2022",1648339200,India,IN,cancel Netflix,51
"Apr 3 – 9, 2022",1648944000,India,IN,cancel Netflix,60
"Apr 10 – 16, 2022",1649548800,India,IN,cancel Netflix,61
"Apr 17 – 23, 2022",1650153600,India,IN,cancel Netflix,57
"Apr 24 – 30, 2022",1650758400,India,IN,cancel Netflix,62
"May 1 – 7, 2022",1651363200,India,IN,cancel Netflix,54
"May 8 – 14, 2022",1651968000,India,IN,cancel Netflix,62
"May 15 – 21, 2022",1652572800,India,IN,cancel Netflix,57
"May 22 – 28, 2022",1653177600,India,IN,cancel Netflix,57
"May 29 – Jun 4, 2022",1653782400,India,IN,cancel Netflix,61
"Jun 5 – 11, 2022",1654387200,India,IN,cancel Netflix,52
"Jun 12 – 18, 2022",1654992000,India,IN,cancel Netflix,53
"Jun 19 – 25, 2022",1655596800,India,IN,cancel Netflix,74
"Jun 26 – Jul 2, 2022",1656201600,India,IN,cancel Netflix,70
"Jul 3 – 9, 2022",1656806400,India,IN,cancel Netflix,70
"Jul 10 – 16, 2022",1657411200,India,IN,cancel Netflix,57
"Jul 17 – 23, 2022",1658016000,India,IN,cancel Netflix,61
"Jul 24 – 30, 2022",1658620800,India,IN,cancel Netflix,58
"Jul 31 – Aug 6, 2022",1659225600,India,IN,cancel Netflix,67
"Aug 7 – 13, 2022",1659830400,India,IN,cancel Netflix,59
"Aug 14 – 20, 2022",1660435200,India,IN,cancel Netflix,58
"Aug 21 – 27, 2022",1661040000,India,IN,cancel Netflix,65
"Aug 28 – Sep 3, 2022",1661644800,India,IN,cancel Netflix,56
"Sep 4 – 10, 2022",1662249600,India,IN,cancel Netflix,55
"Sep 11 – 17, 2022",1662854400,India,IN,cancel Netflix,52
"Sep 18 – 24, 2022",1663459200,India,IN,cancel Netflix,51
"Sep 25 – Oct 1, 2022",1664064000,India,IN,cancel Netflix,60
"Oct 2 – 8, 2022",1664668800,India,IN,cancel Netflix,49
"Oct 9 – 15, 2022",1665273600,India,IN,cancel Netflix,56
"Oct 16 – 22, 2022",1665878400,India,IN,cancel Netflix,50
"Oct 23 – 29, 2022",1666483200,India,IN,cancel Netflix,49
"Oct 30 – Nov 5, 2022",1667088000,India,IN,cancel Netflix,76
"Nov 6 – 12, 2022",1667692800,India,IN,cancel Netflix,47
"Nov 13 – 19, 2022",1668297600,India,IN,cancel Netflix,42
"Nov 20 – 26, 2022",1668902400,India,IN,cancel Netflix,38
"Nov 27 – Dec 3, 2022",1669507200,India,IN,cancel Netflix,57
"Dec 4 – 10, 2022",1670112000,India,IN,cancel Netflix,50
"Dec 11 – 17, 2022",1670716800,India,IN,cancel Netflix,55
"Dec 18 – 24, 2022",1671321600,India,IN,cancel Netflix,53
"Dec 25 – 31, 2022",1671926400,India,IN,cancel Netflix,62
"Jan 1 – 7, 2023",1672531200,India,IN,cancel Netflix,67
"Jan 8 – 14, 2023",1673136000,India,IN,cancel Netflix,61
"Jan 15 – 21, 2023",1673740800,India,IN,cancel Netflix,47
"Jan 22 – 28, 2023",1674345600,India,IN,cancel Netflix,62
"Jan 29 – Feb 4, 2023",1674950400,India,IN,cancel Netflix,62
"Feb 5 – 11, 2023",1675555200,India,IN,cancel Netflix,69
